,Dataset_ID,Category,Capabilities,Product_Weight,Control_Weight,Product_Weighted_Score,Control_Weighted_Score,Product_Score,Control_Score,Total_Score,RE_Min,RE_Max,RC_Min,RC_Max,ALE
798,34,Hygiene,Access control,2200,4950,4350,3300,1.9772727272727273,0.6666666666666666,1.06993006993007,2386593,10740064,1327493,558633,8035461
799,34,Hygiene,Configuration control,1300,1550,350,200,0.2692307692307692,0.12903225806451613,0.19298245614035087,1869077,2847941,1548487,1949703,2673290
800,34,Hygiene,Identity and access management,2400,3700,650,3350,0.2708333333333333,0.9054054054054054,0.6557377049180327,2104036,7330901,321455,1025622,7194767
801,34,Hygiene,Logging / analytics,300,4000,4700,1850,15.666666666666666,0.4625,1.5232558139534884,3630889,10083376,625739,3611142,1462718
802,34,Hygiene,Strong key management,3000,3700,2900,1750,0.9666666666666667,0.47297297297297297,0.6940298507462687,4260065,7822392,234362,2935422,575595
803,34,Hygiene,Vulnerability scanning,4500,3150,4800,1050,1.0666666666666667,0.3333333333333333,0.7647058823529411,380513,504290,903915,2552210,8159098
804,34,Operations,Break & inspect,4600,3200,2250,4150,0.4891304347826087,1.296875,0.8205128205128205,4017483,1105057,756384,755993,1869492
805,34,Operations,"EDR, XDR",3800,1550,3300,750,0.868421052631579,0.4838709677419355,0.7570093457943925,830896,3286939,1358554,3487199,6942392
806,34,Operations,Real-time analytics,2950,650,3450,2550,1.1694915254237288,3.923076923076923,1.6666666666666667,4185724,3240419,544820,1554129,4993704
807,34,Operations,Sandboxing,1000,4000,3350,1050,3.35,0.2625,0.88,3036807,2535973,624282,2089502,653947
808,34,Operations,Security operations oversight,2650,4300,3300,3050,1.2452830188679245,0.7093023255813954,0.9136690647482014,4920619,2159906,1152598,532973,7577192
809,34,Operations,Synchronized policy enforcement,2150,3350,3750,4400,1.744186046511628,1.3134328358208955,1.481818181818182,1570196,3892799,361828,760790,3252033
810,34,Process,process_1,3800,4400,3400,1050,0.8947368421052632,0.23863636363636365,0.5426829268292683,3523650,9314208,1631216,2576139,900928
811,34,Process,process_2,1450,1250,450,2450,0.3103448275862069,1.96,1.0740740740740742,4652556,9090135,1269418,552494,8194406
812,34,Process,process_3,150,3200,300,3500,2.0,1.09375,1.1343283582089552,5048150,2076815,827978,2159678,939646
813,34,Process,process_4,4000,4100,2500,1000,0.625,0.24390243902439024,0.43209876543209874,5305669,2635375,421282,3680067,435468
814,34,Process,process_5,950,4550,3750,3000,3.9473684210526314,0.6593406593406593,1.2272727272727273,2138765,1712051,330457,399412,7529357
815,34,Process,process_6,850,950,1950,4650,2.2941176470588234,4.894736842105263,3.6666666666666665,1236994,5192186,242102,749282,4502459
816,35,Architecture,Data at rest encryption,700,4100,2050,350,2.9285714285714284,0.08536585365853659,0.5,1260281,1771407,1440955,901152,611910
817,35,Architecture,Data in motion encryption,4600,2200,400,2950,0.08695652173913043,1.3409090909090908,0.49264705882352944,2407424,581940,765570,316152,6394694
818,35,Architecture,Secure edge access,1100,2650,4700,2350,4.2727272727272725,0.8867924528301887,1.88,3009874,5306841,1215456,1231377,1057595
819,35,Architecture,Segmentation,1950,1250,2350,2700,1.205128205128205,2.16,1.578125,809267,2277025,304191,516144,2624886
820,35,Architecture,Threat intelligence,3850,2350,1500,4450,0.38961038961038963,1.8936170212765957,0.9596774193548387,3736405,9449956,1177944,1661252,1501651
821,35,Architecture,Visibility,1000,650,3950,100,3.95,0.15384615384615385,2.4545454545454546,4068697,5172591,630913,2394850,1706240
822,35,Hygiene,Access control,2650,3850,400,2450,0.1509433962264151,0.6363636363636364,0.43846153846153846,941321,2492299,1577585,479665,8266755
823,35,Hygiene,Configuration control,4250,600,3900,1150,0.9176470588235294,1.9166666666666667,1.041237113402062,3009412,625238,1414127,1247950,681890
824,35,Hygiene,Identity and access management,800,900,1200,3350,1.5,3.7222222222222223,2.676470588235294,3039226,6640703,1751361,1880058,7306910
825,35,Hygiene,Logging / analytics,1550,1100,2850,1400,1.8387096774193548,1.2727272727272727,1.6037735849056605,1932324,2956457,653548,1694190,4403830
826,35,Hygiene,Strong key management,4950,2450,300,4000,0.06060606060606061,1.6326530612244898,0.581081081081081,3718482,3151060,1234034,2649471,6023269
827,35,Hygiene,Vulnerability scanning,50,3100,4650,3100,93.0,1.0,2.4603174603174605,2147623,8033223,790611,2504886,4205320
828,35,Operations,Break & inspect,100,1150,400,1650,4.0,1.434782608695652,1.64,1151322,3577401,1325909,2759037,5186185
829,35,Operations,"EDR, XDR",2400,4850,2650,4300,1.1041666666666667,0.8865979381443299,0.9586206896551724,2192828,9404288,999136,640062,4394964
830,35,Operations,Real-time analytics,3300,3450,1800,3750,0.5454545454545454,1.0869565217391304,0.8222222222222222,4706898,5244966,1628682,240264,2121186
831,35,Operations,Sandboxing,1200,1150,4500,4700,3.75,4.086956521739131,3.9148936170212765,2459978,3989251,170891,2910018,1266632
832,35,Operations,Security operations oversight,1950,1550,4100,1550,2.1025641025641026,1.0,1.6142857142857143,3131225,7857264,776475,3031184,6832124
833,35,Operations,Synchronized policy enforcement,100,3100,3200,450,32.0,0.14516129032258066,1.140625,2795862,8931430,1555723,1470113,5449213
834,35,Process,process_1,3500,3750,700,2150,0.2,0.5733333333333334,0.3931034482758621,1903196,4920649,1721970,625649,8275359
835,35,Process,process_2,200,3400,150,2750,0.75,0.8088235294117647,0.8055555555555556,3672536,4708188,401434,3164352,3939745
836,35,Process,process_3,2300,1650,4150,4450,1.8043478260869565,2.696969696969697,2.1772151898734178,1958782,824595,1557260,2482505,282152
837,35,Process,process_4,4400,4100,1500,4050,0.3409090909090909,0.9878048780487805,0.6529411764705882,4945021,8794066,1490998,1665166,4131203
838,35,Process,process_5,2900,4350,1700,2100,0.5862068965517241,0.4827586206896552,0.5241379310344828,4334880,1829927,1308782,3510096,7511795
839,35,Process,process_6,4700,4650,450,2950,0.09574468085106383,0.6344086021505376,0.36363636363636365,424011,4400541,498707,1222503,7073070
840,36,Architecture,Data at rest encryption,3700,1050,4450,4950,1.2027027027027026,4.714285714285714,1.9789473684210526,3772343,5831288,1029650,3148238,6797015
841,36,Architecture,Data in motion encryption,2950,1500,1550,1200,0.5254237288135594,0.8,0.6179775280898876,5433498,6761453,923857,1284570,467443
842,36,Architecture,Secure edge access,1250,3450,4250,2550,3.4,0.7391304347826086,1.446808510638298,1485594,2654435,689551,424733,3851640
843,36,Architecture,Segmentation,4450,2200,1250,1300,0.2808988764044944,0.5909090909090909,0.38345864661654133,805151,5791422,737505,753961,4547011
844,36,Architecture,Threat intelligence,2500,4550,1550,4950,0.62,1.0879120879120878,0.9219858156028369,4249824,5511197,1200197,646703,7721112
845,36,Architecture,Visibility,50,4000,3500,3150,70.0,0.7875,1.6419753086419753,2905062,7651566,270771,3098199,4787950
846,36,Hygiene,Access control,3150,3150,2600,200,0.8253968253968254,0.06349206349206349,0.4444444444444444,3102491,7108692,1620337,786158,5356991
847,36,Hygiene,Configuration control,1750,2900,2400,250,1.3714285714285714,0.08620689655172414,0.5698924731182796,5192493,3333288,935146,336117,3666834
848,36,Hygiene,Identity and access management,4050,1800,800,400,0.19753086419753085,0.2222222222222222,0.20512820512820512,1393119,7563999,597846,1815864,3878510
849,36,Hygiene,Logging / analytics,1000,4550,1850,3450,1.85,0.7582417582417582,0.954954954954955,1769459,7445509,1785252,1726489,4390447
850,36,Hygiene,Strong key management,4600,2750,750,4400,0.16304347826086957,1.6,0.7006802721088435,806671,5082581,1215629,1284730,2531905
851,36,Hygiene,Vulnerability scanning,2150,1700,2350,4200,1.0930232558139534,2.4705882352941178,1.7012987012987013,4781213,2492031,1661073,632734,4446323
852,36,Operations,Break & inspect,500,4100,3950,3350,7.9,0.8170731707317073,1.5869565217391304,4110733,1318121,992112,2568771,728010
853,36,Operations,"EDR, XDR",3200,3300,2450,2650,0.765625,0.803030303030303,0.7846153846153846,207476,7519603,578237,3537035,4817140
854,36,Operations,Real-time analytics,4950,4700,1100,1650,0.2222222222222222,0.35106382978723405,0.2849740932642487,2006841,5866755,1366625,1079769,3715909
855,36,Operations,Sandboxing,650,1300,2300,4600,3.5384615384615383,3.5384615384615383,3.5384615384615383,4445176,2327119,1769084,1655143,367194
856,36,Operations,Security operations oversight,2550,400,1700,3950,0.6666666666666666,9.875,1.9152542372881356,1493122,1298101,1179824,2919853,5750189
857,36,Operations,Synchronized policy enforcement,2450,4150,2950,3850,1.2040816326530612,0.927710843373494,1.0303030303030303,3067196,5902544,488193,2766186,6379487
858,36,Process,process_1,2600,1950,950,4800,0.36538461538461536,2.4615384615384617,1.2637362637362637,2403638,3086092,1686571,1840136,6146365
859,36,Process,process_2,550,2250,4800,2250,8.727272727272727,1.0,2.517857142857143,5302856,4746906,1795158,2658757,5387925
860,36,Process,process_3,1800,4250,1950,100,1.0833333333333333,0.023529411764705882,0.33884297520661155,1115119,5645204,952535,2258380,1679902
861,36,Process,process_4,500,4500,1600,4700,3.2,1.0444444444444445,1.26,3213850,8167813,1060415,216299,4804198
862,36,Process,process_5,1350,2850,2850,2900,2.111111111111111,1.0175438596491229,1.369047619047619,364688,968708,144467,281269,3234177
863,36,Process,process_6,400,1450,2650,3300,6.625,2.2758620689655173,3.2162162162162162,4846669,9151932,1116061,1800188,1312269
864,37,Architecture,Data at rest encryption,2600,2000,4600,3350,1.7692307692307692,1.675,1.7282608695652173,358776,9346597,223401,2930292,5039628
865,37,Architecture,Data in motion encryption,650,4800,3900,2600,6.0,0.5416666666666666,1.1926605504587156,341441,1294725,1246480,1158687,6299780
866,37,Architecture,Secure edge access,2200,850,3600,2250,1.6363636363636365,2.6470588235294117,1.9180327868852458,1810785,4345512,452643,2568551,1517156
867,37,Architecture,Segmentation,4100,950,700,4750,0.17073170731707318,5.0,1.0792079207920793,400680,9098209,1031936,652371,980382
868,37,Architecture,Threat intelligence,4900,3500,4950,2800,1.010204081632653,0.8,0.9226190476190477,1330950,8831177,198481,640576,4384615
869,37,Architecture,Visibility,2150,4150,1900,3300,0.8837209302325582,0.7951807228915663,0.8253968253968254,3396373,9238431,1066209,3463491,4466827
870,37,Hygiene,Access control,1400,3000,3350,350,2.392857142857143,0.11666666666666667,0.8409090909090909,1696857,6069982,347473,1296883,2747380
871,37,Hygiene,Configuration control,1900,200,2000,3350,1.0526315789473684,16.75,2.5476190476190474,4395790,4571659,395138,277370,1210663
872,37,Hygiene,Identity and access management,4950,2300,3250,3000,0.6565656565656566,1.3043478260869565,0.8620689655172413,3385753,1179160,631370,3193577,5051374
873,37,Hygiene,Logging / analytics,4950,2200,1950,4600,0.3939393939393939,2.090909090909091,0.916083916083916,2033533,6102606,1806697,1432073,532208
874,37,Hygiene,Strong key management,3350,3000,2550,3950,0.7611940298507462,1.3166666666666667,1.0236220472440944,2404123,6267734,779574,448642,7451877
875,37,Hygiene,Vulnerability scanning,3650,4050,3150,700,0.863013698630137,0.1728395061728395,0.5,1394100,2982978,1032292,2995613,3625339
876,37,Operations,Break & inspect,1750,400,1300,4600,0.7428571428571429,11.5,2.744186046511628,3444809,6096417,1229921,3467603,3098384
877,37,Operations,"EDR, XDR",4350,1000,500,4300,0.11494252873563218,4.3,0.897196261682243,5210409,3183983,498369,2654668,6960356
878,37,Operations,Real-time analytics,3200,1000,2400,4900,0.75,4.9,1.7380952380952381,4527091,8539450,1249047,2621622,293108
879,37,Operations,Sandboxing,4900,4550,3850,2000,0.7857142857142857,0.43956043956043955,0.6190476190476191,465769,6507756,1044186,3619215,5017199
880,37,Operations,Security operations oversight,1900,2150,3450,450,1.8157894736842106,0.20930232558139536,0.9629629629629629,3032579,813430,611655,796978,5807068
881,37,Operations,Synchronized policy enforcement,2600,350,3750,3600,1.4423076923076923,10.285714285714286,2.4915254237288136,162193,837179,1646849,850174,268023
882,37,Process,process_1,4500,2550,550,2100,0.12222222222222222,0.8235294117647058,0.375886524822695,1052355,2228841,860163,1619779,4957180
883,37,Process,process_2,3750,3300,2050,3000,0.5466666666666666,0.9090909090909091,0.7163120567375887,3155654,8482569,1022346,1928744,7401773
884,37,Process,process_3,3350,350,100,250,0.029850746268656716,0.7142857142857143,0.0945945945945946,837389,5563552,349380,385015,3613114
885,37,Process,process_4,3000,3650,1400,2000,0.4666666666666667,0.547945205479452,0.5112781954887218,461139,10579690,131643,1804364,1924952
886,37,Process,process_5,1250,3150,1100,1350,0.88,0.42857142857142855,0.5568181818181818,359523,5620604,574208,2655006,3362211
887,37,Process,process_6,2800,2950,1300,4750,0.4642857142857143,1.6101694915254237,1.0521739130434782,1549024,4489373,1676033,1169692,3684313
888,38,Architecture,Data at rest encryption,1200,700,4200,2400,3.5,3.4285714285714284,3.473684210526316,5231918,4752212,1316077,1309477,7259690
889,38,Architecture,Data in motion encryption,3350,750,4250,3550,1.2686567164179106,4.733333333333333,1.9024390243902438,596816,7428134,1441756,927769,4919987
890,38,Architecture,Secure edge access,4450,950,2700,1550,0.6067415730337079,1.631578947368421,0.7870370370370371,5204792,8506634,825695,2130382,4993665
891,38,Architecture,Segmentation,2600,50,2800,2700,1.0769230769230769,54.0,2.0754716981132075,4122806,11065243,1235188,3197606,8154688
892,38,Architecture,Threat intelligence,1100,2750,4950,4400,4.5,1.6,2.4285714285714284,4685160,10933876,1550508,1158303,2410211
893,38,Architecture,Visibility,250,4850,2050,3000,8.2,0.6185567010309279,0.9901960784313726,1515630,5207228,1360216,907246,5994929
894,38,Hygiene,Access control,800,4850,950,3600,1.1875,0.7422680412371134,0.8053097345132744,4344361,10918541,1202143,683166,3856457
895,38,Hygiene,Configuration control,3350,300,2650,200,0.7910447761194029,0.6666666666666666,0.7808219178082192,4041072,3384446,884114,3228866,5654099
896,38,Hygiene,Identity and access management,1250,700,4650,500,3.72,0.7142857142857143,2.641025641025641,3865155,2083664,476834,3603199,3657751
897,38,Hygiene,Logging / analytics,1850,50,1000,2700,0.5405405405405406,54.0,1.9473684210526316,4333227,2809532,753887,1111047,2016255
898,38,Hygiene,Strong key management,3100,1500,1450,3900,0.46774193548387094,2.6,1.1630434782608696,1786843,4183878,270289,1131785,383232
899,38,Hygiene,Vulnerability scanning,3900,2600,2650,1300,0.6794871794871795,0.5,0.6076923076923076,447662,7579023,1471672,294780,7992788
900,38,Operations,Break & inspect,150,3500,3000,2500,20.0,0.7142857142857143,1.5068493150684932,2126567,2985952,1119679,2588492,6491192
901,38,Operations,"EDR, XDR",2800,350,4550,1500,1.625,4.285714285714286,1.9206349206349207,3773000,7241971,450547,1541817,1283748
902,38,Operations,Real-time analytics,400,3850,850,3550,2.125,0.922077922077922,1.035294117647059,2600101,7088784,1389499,1536928,529407
903,38,Operations,Sandboxing,4350,4300,3850,4900,0.8850574712643678,1.1395348837209303,1.0115606936416186,4781183,10850876,1154159,1780903,7267429
904,38,Operations,Security operations oversight,1750,1850,2450,850,1.4,0.4594594594594595,0.9166666666666666,545854,9295593,1740831,1505737,2723507
905,38,Operations,Synchronized policy enforcement,1800,3000,4950,4900,2.75,1.6333333333333333,2.0520833333333335,5216914,2702172,70443,1688620,4785451
906,38,Process,process_1,1400,150,350,4550,0.25,30.333333333333332,3.161290322580645,1094085,3330483,1403643,1087283,7623133
907,38,Process,process_2,4500,2100,3250,200,0.7222222222222222,0.09523809523809523,0.5227272727272727,4296973,10295919,1305602,1570571,868043
908,38,Process,process_3,350,2050,3100,900,8.857142857142858,0.43902439024390244,1.6666666666666667,2387577,3253580,516028,1511853,7242330
909,38,Process,process_4,4850,4200,2550,250,0.5257731958762887,0.05952380952380952,0.30939226519337015,2581298,2752896,499075,278156,2461415
910,38,Process,process_5,4350,650,1000,3150,0.22988505747126436,4.846153846153846,0.83,3970357,11145476,1249325,3050357,8057107
911,38,Process,process_6,2500,2750,3500,650,1.4,0.23636363636363636,0.7904761904761904,983750,5166650,358702,533801,5937311
912,39,Architecture,Data at rest encryption,2400,1100,2050,2150,0.8541666666666666,1.9545454545454546,1.2,1790844,6124341,498876,465548,7379964
913,39,Architecture,Data in motion encryption,1750,2000,2350,4950,1.3428571428571427,2.475,1.9466666666666668,1364496,399696,1780171,2586316,1720837
914,39,Architecture,Secure edge access,4200,1850,2550,2900,0.6071428571428571,1.5675675675675675,0.9008264462809917,4468512,6953465,560933,260401,4699415
915,39,Architecture,Segmentation,4550,1250,3900,400,0.8571428571428571,0.32,0.7413793103448276,3760148,11028364,1121297,1512141,1232394
916,39,Architecture,Threat intelligence,1500,900,3400,4950,2.2666666666666666,5.5,3.4791666666666665,1492088,9158851,1071580,1270197,7519960
917,39,Architecture,Visibility,3250,3400,2050,4800,0.6307692307692307,1.411764705882353,1.0300751879699248,740115,9097550,1170151,2178250,318520
918,39,Hygiene,Access control,1650,4050,450,3150,0.2727272727272727,0.7777777777777778,0.631578947368421,4787406,8747398,1773625,328301,4695317
919,39,Hygiene,Configuration control,900,4450,3950,3200,4.388888888888889,0.7191011235955056,1.3364485981308412,216385,10719997,845650,1946249,3108596
920,39,Hygiene,Identity and access management,550,2900,950,4150,1.7272727272727273,1.4310344827586208,1.4782608695652173,1038836,6603292,1792217,162806,2802768
921,39,Hygiene,Logging / analytics,3350,3400,300,4650,0.08955223880597014,1.3676470588235294,0.7333333333333333,936798,9322594,1038839,2062037,1654189
922,39,Hygiene,Strong key management,2400,3950,4800,2350,2.0,0.5949367088607594,1.125984251968504,3516442,2510760,1287159,296969,1419800
923,39,Hygiene,Vulnerability scanning,150,3200,2900,2050,19.333333333333332,0.640625,1.4776119402985075,2294391,5308280,1384357,3202475,1667632
924,39,Operations,Break & inspect,3500,3700,3750,550,1.0714285714285714,0.14864864864864866,0.5972222222222222,3023877,7598197,1543701,379612,1292214
925,39,Operations,"EDR, XDR",3750,2650,2850,4600,0.76,1.7358490566037736,1.1640625,4516074,7857034,1474660,2214926,4179018
926,39,Operations,Real-time analytics,4750,2850,1250,2450,0.2631578947368421,0.8596491228070176,0.4868421052631579,4466983,10989404,233242,2879971,4793549
927,39,Operations,Sandboxing,3350,1050,4500,4000,1.3432835820895523,3.8095238095238093,1.9318181818181819,941407,9055854,615680,3046669,1227788
928,39,Operations,Security operations oversight,3000,3500,1700,3400,0.5666666666666667,0.9714285714285714,0.7846153846153846,2871928,9415857,696319,1721789,7086791
929,39,Operations,Synchronized policy enforcement,2750,1000,4550,1650,1.6545454545454545,1.65,1.6533333333333333,654153,2433463,312740,550885,2028068
930,39,Process,process_1,600,2200,3350,1800,5.583333333333333,0.8181818181818182,1.8392857142857142,3642390,10596916,1300976,2954307,2787913
931,39,Process,process_2,2500,4950,3250,4950,1.3,1.0,1.1006711409395973,1576737,4614982,291356,1552286,5335939
932,39,Process,process_3,3200,350,2950,950,0.921875,2.7142857142857144,1.0985915492957747,3270203,2235863,1763195,453490,5395574
933,39,Process,process_4,1550,3250,700,2600,0.45161290322580644,0.8,0.6875,3150280,2749193,1468271,1730676,7205788
934,39,Process,process_5,200,4100,700,3800,3.5,0.926829268292683,1.0465116279069768,687851,3098983,270589,3037792,2616492
935,39,Process,process_6,1450,900,300,4550,0.20689655172413793,5.055555555555555,2.0638297872340425,2946272,2520379,662768,1364685,1763116
936,40,Architecture,Data at rest encryption,2250,700,2050,250,0.9111111111111111,0.35714285714285715,0.7796610169491526,2506958,5654901,819646,2732991,2823696
937,40,Architecture,Data in motion encryption,3400,1050,150,4250,0.04411764705882353,4.0476190476190474,0.9887640449438202,1762306,1663297,1239166,2005667,3639040
938,40,Architecture,Secure edge access,350,2700,4450,2500,12.714285714285714,0.9259259259259259,2.278688524590164,5415988,3773444,1540864,1091924,2193421
939,40,Architecture,Segmentation,1950,2800,3450,650,1.7692307692307692,0.23214285714285715,0.8631578947368421,4139604,6113380,1327734,2480983,4734084
940,40,Architecture,Threat intelligence,3850,600,300,4950,0.07792207792207792,8.25,1.1797752808988764,889998,4663471,144085,2181530,5746297
941,40,Architecture,Visibility,4450,650,1450,750,0.3258426966292135,1.1538461538461537,0.43137254901960786,4259029,6904053,976837,3368056,3550138
942,40,Hygiene,Access control,3050,2600,1050,1150,0.3442622950819672,0.4423076923076923,0.3893805309734513,4381912,7838633,1161504,3634411,2992005
943,40,Hygiene,Configuration control,4950,2500,750,1300,0.15151515151515152,0.52,0.2751677852348993,3530714,8889238,111017,1985548,3355844
944,40,Hygiene,Identity and access management,550,2800,800,2750,1.4545454545454546,0.9821428571428571,1.0597014925373134,4313629,4353824,159295,536693,6683684
945,40,Hygiene,Logging / analytics,3300,3750,2400,3150,0.7272727272727273,0.84,0.7872340425531915,2416250,2379115,1107325,1384942,2793720
946,40,Hygiene,Strong key management,1600,1250,1150,1700,0.71875,1.36,1.0,3899455,6677647,839846,3415764,3318700
947,40,Hygiene,Vulnerability scanning,700,4000,2500,3000,3.5714285714285716,0.75,1.1702127659574468,5172530,6393993,866931,175860,2376013
948,40,Operations,Break & inspect,550,4350,3300,3200,6.0,0.735632183908046,1.3265306122448979,1937978,1938858,1790508,1931410,7741121
949,40,Operations,"EDR, XDR",1750,1050,4350,1400,2.4857142857142858,1.3333333333333333,2.0535714285714284,1289189,3140647,508808,941165,4322986
950,40,Operations,Real-time analytics,300,850,3250,4850,10.833333333333334,5.705882352941177,7.043478260869565,1855821,1412428,872427,2451324,8021122
951,40,Operations,Sandboxing,3700,4550,4650,1100,1.2567567567567568,0.24175824175824176,0.696969696969697,303315,3020426,833896,297107,5132181
952,40,Operations,Security operations oversight,3750,750,3950,1800,1.0533333333333332,2.4,1.2777777777777777,2874001,4928952,801887,784986,607219
953,40,Operations,Synchronized policy enforcement,1500,3000,3950,4450,2.6333333333333333,1.4833333333333334,1.8666666666666667,4425375,7685366,775723,1817277,6519554
954,40,Process,process_1,3850,2150,900,4350,0.23376623376623376,2.0232558139534884,0.875,627035,4304137,588155,1861251,2797585
955,40,Process,process_2,4050,3200,4350,1550,1.0740740740740742,0.484375,0.8137931034482758,247303,1219312,565819,2270308,4680347
956,40,Process,process_3,4900,1650,500,3250,0.10204081632653061,1.9696969696969697,0.5725190839694656,5373428,7070970,211902,1580911,6385913
957,40,Process,process_4,4700,1350,2250,1150,0.4787234042553192,0.8518518518518519,0.5619834710743802,272657,8376213,1669256,1561831,5163527
958,40,Process,process_5,4150,1750,3350,650,0.8072289156626506,0.37142857142857144,0.6779661016949152,3373416,2333314,402812,3272134,5798877
959,40,Process,process_6,1050,4250,2600,3900,2.4761904761904763,0.9176470588235294,1.2264150943396226,523712,495802,1211880,1915770,4237654
960,41,Architecture,Data at rest encryption,3050,2500,1900,2600,0.6229508196721312,1.04,0.8108108108108109,1095807,4250742,166617,252893,3822284
961,41,Architecture,Data in motion encryption,4650,4850,3350,2950,0.7204301075268817,0.6082474226804123,0.6631578947368421,4233106,675089,1376520,2709881,405653
962,41,Architecture,Secure edge access,900,1750,850,900,0.9444444444444444,0.5142857142857142,0.660377358490566,3707495,8923256,112043,3496995,6336032
963,41,Architecture,Segmentation,3800,300,2350,1100,0.618421052631579,3.6666666666666665,0.8414634146341463,1209119,3789190,1019895,1697352,6537676
964,41,Architecture,Threat intelligence,3000,2700,650,2800,0.21666666666666667,1.037037037037037,0.6052631578947368,934566,10637355,1470582,722127,4768500
965,41,Architecture,Visibility,3200,4600,3600,50,1.125,0.010869565217391304,0.46794871794871795,1297328,4214905,1697459,1381897,6384600
966,41,Hygiene,Access control,4950,4550,500,4750,0.10101010101010101,1.043956043956044,0.5526315789473685,3539882,8039432,855676,2200351,4860051
967,41,Hygiene,Configuration control,4550,4050,1150,3400,0.25274725274725274,0.8395061728395061,0.5290697674418605,3627516,1341709,675898,1977432,6329233
968,41,Hygiene,Identity and access management,3350,1800,1650,4150,0.4925373134328358,2.3055555555555554,1.1262135922330097,3840410,8194664,1131926,139845,2653185
969,41,Hygiene,Logging / analytics,4350,550,1250,2800,0.28735632183908044,5.090909090909091,0.826530612244898,1215561,3220628,1529475,3352589,4733094
970,41,Hygiene,Strong key management,3550,3100,2400,2450,0.676056338028169,0.7903225806451613,0.7293233082706767,2128105,3128928,566532,1215066,5298002
971,41,Hygiene,Vulnerability scanning,550,4800,2350,1800,4.2727272727272725,0.375,0.7757009345794392,1275619,9058870,373751,1031293,7499097
972,41,Operations,Break & inspect,4050,2100,4950,900,1.2222222222222223,0.42857142857142855,0.9512195121951219,2107867,2497751,77900,912714,7654332
973,41,Operations,"EDR, XDR",3500,850,4200,2000,1.2,2.3529411764705883,1.4252873563218391,4664585,10567134,761549,1048870,2237691
974,41,Operations,Real-time analytics,500,600,4650,4200,9.3,7.0,8.045454545454545,4182810,5540964,579022,1475158,3317799
975,41,Operations,Sandboxing,3450,500,3500,2150,1.0144927536231885,4.3,1.4303797468354431,1040214,5038586,1165227,2876557,3319395
976,41,Operations,Security operations oversight,3600,4550,1150,4350,0.3194444444444444,0.9560439560439561,0.6748466257668712,3661853,4912223,966923,577869,1590231
977,41,Operations,Synchronized policy enforcement,2900,2450,2100,2400,0.7241379310344828,0.9795918367346939,0.8411214953271028,3425753,2875171,746101,3139007,6670623
978,41,Process,process_1,950,4000,3350,2450,3.526315789473684,0.6125,1.1717171717171717,3088397,9006903,879446,1128013,1428348
979,41,Process,process_2,1100,1800,4300,4450,3.909090909090909,2.4722222222222223,3.0172413793103448,3390204,4804433,1720847,453971,1261687
980,41,Process,process_3,2650,4950,1600,4350,0.6037735849056604,0.8787878787878788,0.7828947368421053,2767715,2891578,621738,884889,3592056
981,41,Process,process_4,1000,1500,3000,2950,3.0,1.9666666666666666,2.38,2124495,8588101,644142,1275282,8165376
982,41,Process,process_5,4000,1100,3850,3500,0.9625,3.1818181818181817,1.4411764705882353,4198323,8786286,308869,3266245,1987849
983,41,Process,process_6,3400,3500,300,700,0.08823529411764706,0.2,0.14492753623188406,348722,8467483,497969,212949,5920496
984,42,Architecture,Data at rest encryption,200,3250,2800,1750,14.0,0.5384615384615384,1.318840579710145,3279321,8995516,342239,2435239,8159681
985,42,Architecture,Data in motion encryption,3950,1550,3400,250,0.8607594936708861,0.16129032258064516,0.6636363636363637,1091249,10545699,1393438,2098131,3787082
986,42,Architecture,Secure edge access,300,800,1750,2600,5.833333333333333,3.25,3.9545454545454546,4358088,6292271,1218164,2160300,409680
987,42,Architecture,Segmentation,4600,3900,2550,750,0.5543478260869565,0.19230769230769232,0.38823529411764707,569472,6961983,661121,1374037,6281625
988,42,Architecture,Threat intelligence,850,2050,1800,3350,2.1176470588235294,1.6341463414634145,1.7758620689655173,5063045,849046,1389521,2477956,3072865
989,42,Architecture,Visibility,1550,1450,3150,850,2.032258064516129,0.5862068965517241,1.3333333333333333,4805552,10834953,598523,3590969,2077908
990,42,Hygiene,Access control,1850,2450,1900,1300,1.027027027027027,0.5306122448979592,0.7441860465116279,5224553,9659264,602529,3025607,1981291
991,42,Hygiene,Configuration control,2100,450,3800,3000,1.8095238095238095,6.666666666666667,2.6666666666666665,2870618,6310866,309344,1055564,6748960
992,42,Hygiene,Identity and access management,3150,3950,3750,200,1.1904761904761905,0.05063291139240506,0.5563380281690141,4429210,6358788,1014907,3330474,4243330
993,42,Hygiene,Logging / analytics,4600,4200,4500,750,0.9782608695652174,0.17857142857142858,0.5965909090909091,1067182,835482,1740081,1157269,4479642
994,42,Hygiene,Strong key management,3550,4850,3200,750,0.9014084507042254,0.15463917525773196,0.47023809523809523,1574656,10010480,1274621,1075933,6280774
995,42,Hygiene,Vulnerability scanning,3250,250,2450,2350,0.7538461538461538,9.4,1.3714285714285714,4434202,10929440,562314,1281200,3730223
996,42,Operations,Break & inspect,3300,500,600,1450,0.18181818181818182,2.9,0.5394736842105263,3793404,4031885,1393739,483736,2538441
997,42,Operations,"EDR, XDR",1100,2350,1700,3150,1.5454545454545454,1.3404255319148937,1.4057971014492754,306296,5485255,1505296,1890138,5999669
